file,row_index,customer_id,field,original_value,degraded_value,category,reason
customers,59022,C370952,phone,+90 574 400 1742,NULL,missing_data,Random null injection (6%)
customers,30438,C193977,phone,+90 585 397 7465,NULL,missing_data,Random null injection (6%)
customers,30366,C315838,phone,+90 566 900 2961,NULL,missing_data,Random null injection (6%)
customers,81933,C269114,phone,+90 595 742 2552,NULL,missing_data,Random null injection (6%)
customers,84048,C370058,phone,+90 540 761 3712,NULL,missing_data,Random null injection (6%)
customers,57086,C291021,phone,+90 507 948 7063,NULL,missing_data,Random null injection (6%)
customers,91447,C117554,phone,+90 523 114 3702,NULL,missing_data,Random null injection (6%)
customers,56340,C676515,phone,+49 169 5712211,NULL,missing_data,Random null injection (6%)
customers,49439,C390949,phone,+90 591 796 2928,NULL,missing_data,Random null injection (6%)
customers,20858,C170493,phone,+90 593 482 3109,NULL,missing_data,Random null injection (6%)
customers,19194,C220084,phone,+90 529 610 6938,NULL,missing_data,Random null injection (6%)
customers,64124,C197611,phone,+90 524 561 3154,NULL,missing_data,Random null injection (6%)
customers,65146,C904152,phone,+90 528 523 5583,NULL,missing_data,Random null injection (6%)
customers,72541,C165780,phone,+90 584 462 2350,NULL,missing_data,Random null injection (6%)
customers,78565,C532161,phone,+49 177 4168977,NULL,missing_data,Random null injection (6%)
customers,216,C298229,phone,+90 526 373 9998,NULL,missing_data,Random null injection (6%)
customers,62242,C171222,phone,+90 561 300 8216,NULL,missing_data,Random null injection (6%)
customers,645,C195342,phone,+90 535 531 5911,NULL,missing_data,Random null injection (6%)
customers,9566,C154808,phone,+90 508 391 3358,NULL,missing_data,Random null injection (6%)
customers,87894,C249413,phone,+90 585 652 3784,NULL,missing_data,Random null injection (6%)
customers,41468,C691412,phone,+90 599 826 2120,NULL,missing_data,Random null injection (6%)
customers,93994,C324735,phone,+90 520 153 9652,NULL,missing_data,Random null injection (6%)
customers,35413,C119253,phone,+90 509 501 7215,NULL,missing_data,Random null injection (6%)
customers,59691,C329485,phone,+90 555 736 5639,NULL,missing_data,Random null injection (6%)
customers,14060,C184570,phone,+90 581 450 4211,NULL,missing_data,Random null injection (6%)
customers,83544,C523084,phone,+49 156 9892432,NULL,missing_data,Random null injection (6%)
customers,81999,C217896,phone,+90 566 754 8784,NULL,missing_data,Random null injection (6%)
customers,93430,C140448,phone,+90 581 571 1776,NULL,missing_data,Random null injection (6%)
customers,72944,C277308,phone,+90 565 880 1404,NULL,missing_data,Random null injection (6%)
customers,29552,C229313,phone,+49 169 9087493,NULL,missing_data,Random null injection (6%)
customers,32312,C111459,phone,+90 590 272 4156,NULL,missing_data,Random null injection (6%)
customers,58654,C179367,phone,+90 542 326 2073,NULL,missing_data,Random null injection (6%)
customers,8942,C326521,phone,+90 597 249 5104,NULL,missing_data,Random null injection (6%)
customers,55193,C258796,phone,+90 587 811 4583,NULL,missing_data,Random null injection (6%)
customers,41512,C154015,phone,+90 515 810 1005,NULL,missing_data,Random null injection (6%)
customers,80474,C233907,phone,+90 571 829 4914,NULL,missing_data,Random null injection (6%)
customers,33741,C322506,phone,+90 536 800 3432,NULL,missing_data,Random null injection (6%)
customers,50477,C233536,phone,+90 542 364 4875,NULL,missing_data,Random null injection (6%)
customers,76206,C247929,phone,+49 167 1324210,NULL,missing_data,Random null injection (6%)
customers,34152,C558006,phone,+90 528 704 6339,NULL,missing_data,Random null injection (6%)
customers,94934,C266180,phone,+90 568 501 9622,NULL,missing_data,Random null injection (6%)
customers,57511,C333069,phone,+49 153 6086770,NULL,missing_data,Random null injection (6%)
customers,31183,C389610,phone,+90 551 956 2837,NULL,missing_data,Random null injection (6%)
customers,45472,C192895,phone,+90 596 939 4190,NULL,missing_data,Random null injection (6%)
customers,33613,C277939,phone,+49 161 3522654,NULL,missing_data,Random null injection (6%)
customers,48264,C238096,phone,+90 556 313 2457,NULL,missing_data,Random null injection (6%)
customers,26962,C832803,phone,+49 172 8761505,NULL,missing_data,Random null injection (6%)
customers,92918,C948971,phone,+90 526 198 1845,NULL,missing_data,Random null injection (6%)
customers,41268,C411326,phone,+90 530 971 6442,NULL,missing_data,Random null injection (6%)
customers,52148,C307520,phone,+90 574 876 1225,NULL,missing_data,Random null injection (6%)
customers,34278,C182850,phone,+49 164 5397836,NULL,missing_data,Random null injection (6%)
customers,13468,C154369,phone,+90 592 398 3195,NULL,missing_data,Random null injection (6%)
customers,81706,C892482,phone,+90 524 396 9005,NULL,missing_data,Random null injection (6%)
customers,66674,C154759,phone,+90 542 442 2089,NULL,missing_data,Random null injection (6%)
customers,30054,C128857,phone,+90 574 212 8829,NULL,missing_data,Random null injection (6%)
customers,65250,C361904,phone,+90 553 212 4624,NULL,missing_data,Random null injection (6%)
customers,85972,C446008,phone,+90 594 568 8340,NULL,missing_data,Random null injection (6%)
customers,66558,C198397,phone,+90 557 592 8816,NULL,missing_data,Random null injection (6%)
customers,15338,C268311,phone,+90 553 619 4502,NULL,missing_data,Random null injection (6%)
customers,86106,C172252,phone,+90 593 611 1090,NULL,missing_data,Random null injection (6%)
customers,975,C191147,phone,+90 512 971 1751,NULL,missing_data,Random null injection (6%)
customers,66911,C158794,phone,+49 165 3686164,NULL,missing_data,Random null injection (6%)
customers,61598,C724409,phone,+90 589 106 8822,NULL,missing_data,Random null injection (6%)
customers,97388,C118405,phone,+90 568 778 2450,NULL,missing_data,Random null injection (6%)
customers,72992,C108034,phone,+90 520 369 1207,NULL,missing_data,Random null injection (6%)
customers,37034,C452073,phone,+90 515 451 2860,NULL,missing_data,Random null injection (6%)
customers,80841,C316373,phone,+90 543 465 6878,NULL,missing_data,Random null injection (6%)
customers,18135,C630220,phone,+90 548 998 2473,NULL,missing_data,Random null injection (6%)
customers,60183,C109549,phone,+90 560 940 4103,NULL,missing_data,Random null injection (6%)
customers,87474,C251289,phone,+90 582 203 1587,NULL,missing_data,Random null injection (6%)
customers,19841,C251292,phone,+90 531 865 8249,NULL,missing_data,Random null injection (6%)
customers,11269,C304092,phone,+49 166 6311858,NULL,missing_data,Random null injection (6%)
customers,53494,C163773,phone,+90 525 708 2625,NULL,missing_data,Random null injection (6%)
customers,25598,C119354,phone,+90 565 102 8890,NULL,missing_data,Random null injection (6%)
customers,53272,C823798,phone,+90 585 937 3486,NULL,missing_data,Random null injection (6%)
customers,27220,C251828,phone,+1 826-235-2097,NULL,missing_data,Random null injection (6%)
customers,46290,C623662,phone,+90 548 466 6551,NULL,missing_data,Random null injection (6%)
customers,49495,C205970,phone,+1 930-367-1239,NULL,missing_data,Random null injection (6%)
customers,15991,C717398,phone,+90 593 508 7246,NULL,missing_data,Random null injection (6%)
customers,48467,C111453,phone,+49 164 9841871,NULL,missing_data,Random null injection (6%)
customers,33948,C595600,phone,+90 523 775 7485,NULL,missing_data,Random null injection (6%)
customers,36277,C263138,phone,+90 548 700 6955,NULL,missing_data,Random null injection (6%)
customers,75567,C306021,phone,+90 521 173 1770,NULL,missing_data,Random null injection (6%)
customers,68506,C262166,phone,+49 158 7493494,NULL,missing_data,Random null injection (6%)
customers,98745,C211953,phone,+90 581 337 7187,NULL,missing_data,Random null injection (6%)
customers,51110,C191394,phone,+1 543-347-7456,NULL,missing_data,Random null injection (6%)
customers,5522,C192648,phone,+90 587 606 4302,NULL,missing_data,Random null injection (6%)
customers,30062,C255379,phone,+90 502 194 7996,NULL,missing_data,Random null injection (6%)
customers,45102,C157551,phone,+90 599 227 7623,NULL,missing_data,Random null injection (6%)
customers,60570,C276574,phone,+90 513 982 1203,NULL,missing_data,Random null injection (6%)
customers,28867,C167566,phone,+1 961-467-9295,NULL,missing_data,Random null injection (6%)
customers,42542,C102799,phone,+90 505 982 8591,NULL,missing_data,Random null injection (6%)
customers,4164,C313685,phone,+1 751-863-7087,NULL,missing_data,Random null injection (6%)
customers,25893,C150222,phone,+90 555 337 3689,NULL,missing_data,Random null injection (6%)
customers,36361,C427657,phone,+90 559 797 6042,NULL,missing_data,Random null injection (6%)
customers,38034,C273209,phone,+90 559 707 3512,NULL,missing_data,Random null injection (6%)
customers,51116,C271110,phone,+90 524 818 7368,NULL,missing_data,Random null injection (6%)
customers,60016,C828554,phone,+90 585 350 6787,NULL,missing_data,Random null injection (6%)
customers,62592,C138582,phone,+90 599 681 4728,NULL,missing_data,Random null injection (6%)
customers,60477,C788127,phone,+1 631-678-7209,NULL,missing_data,Random null injection (6%)
customers,29722,C252761,phone,+90 522 924 6143,NULL,missing_data,Random null injection (6%)
customers,69850,C301422,phone,+90 543 618 2163,NULL,missing_data,Random null injection (6%)
customers,76021,C335456,phone,+90 576 682 6395,NULL,missing_data,Random null injection (6%)
customers,41546,C198502,phone,+90 516 196 6686,NULL,missing_data,Random null injection (6%)
customers,75396,C204184,phone,+90 586 818 7567,NULL,missing_data,Random null injection (6%)
customers,40902,C968217,phone,+90 587 593 9832,NULL,missing_data,Random null injection (6%)
customers,58366,C779890,phone,+90 569 746 9729,NULL,missing_data,Random null injection (6%)
customers,76484,C246238,phone,+90 518 823 3468,NULL,missing_data,Random null injection (6%)
customers,86459,C260422,phone,+90 502 729 9009,NULL,missing_data,Random null injection (6%)
customers,97225,C309008,phone,+90 562 655 3365,NULL,missing_data,Random null injection (6%)
customers,26863,C313709,phone,+90 597 444 2158,NULL,missing_data,Random null injection (6%)
customers,81457,C178784,phone,+90 521 267 7422,NULL,missing_data,Random null injection (6%)
customers,56262,C230092,phone,+90 518 959 9691,NULL,missing_data,Random null injection (6%)
customers,70638,C279602,phone,+90 529 802 8666,NULL,missing_data,Random null injection (6%)
customers,93327,C326687,phone,+90 570 808 4652,NULL,missing_data,Random null injection (6%)
customers,66148,C294157,phone,+90 532 879 2053,NULL,missing_data,Random null injection (6%)
customers,1276,C274501,phone,+90 562 296 2617,NULL,missing_data,Random null injection (6%)
customers,82435,C338674,phone,+90 532 706 5778,NULL,missing_data,Random null injection (6%)
customers,20509,C127677,phone,+1 356-771-3919,NULL,missing_data,Random null injection (6%)
customers,4898,C518879,phone,+49 172 8892760,NULL,missing_data,Random null injection (6%)
customers,4115,C255234,phone,+49 172 3277024,NULL,missing_data,Random null injection (6%)
customers,47666,C643522,phone,+90 564 405 7137,NULL,missing_data,Random null injection (6%)
customers,19802,C335872,phone,+49 150 1878522,NULL,missing_data,Random null injection (6%)
customers,12742,C150665,phone,+49 171 3719648,NULL,missing_data,Random null injection (6%)
customers,8004,C127625,phone,+90 548 838 3328,NULL,missing_data,Random null injection (6%)
customers,41854,C250035,phone,+90 500 257 9093,NULL,missing_data,Random null injection (6%)
customers,67554,C114564,phone,+1 321-347-5765,NULL,missing_data,Random null injection (6%)
customers,83168,C423485,phone,+90 509 339 3602,NULL,missing_data,Random null injection (6%)
customers,18320,C211639,phone,+49 165 6961714,NULL,missing_data,Random null injection (6%)
customers,82524,C284945,phone,+90 584 440 2776,NULL,missing_data,Random null injection (6%)
customers,20235,C300446,phone,+90 508 724 1344,NULL,missing_data,Random null injection (6%)
customers,80124,C152510,phone,+1 957-398-8990,NULL,missing_data,Random null injection (6%)
customers,43300,C109839,phone,+90 557 292 2182,NULL,missing_data,Random null injection (6%)
customers,22440,C898154,phone,+90 577 478 7803,NULL,missing_data,Random null injection (6%)
customers,73305,C212872,phone,+90 597 309 9620,NULL,missing_data,Random null injection (6%)
customers,40614,C234663,phone,+90 522 226 9783,NULL,missing_data,Random null injection (6%)
customers,55546,C885301,phone,+90 534 705 5454,NULL,missing_data,Random null injection (6%)
customers,55976,C296904,phone,+90 559 423 6325,NULL,missing_data,Random null injection (6%)
customers,69710,C322294,phone,+1 373-510-1176,NULL,missing_data,Random null injection (6%)
customers,60610,C226390,phone,+90 587 225 4118,NULL,missing_data,Random null injection (6%)
customers,19646,C194815,phone,+90 565 637 6522,NULL,missing_data,Random null injection (6%)
customers,16315,C813633,phone,+90 530 420 1888,NULL,missing_data,Random null injection (6%)
customers,79250,C127296,phone,+90 524 909 3241,NULL,missing_data,Random null injection (6%)
customers,65530,C685591,phone,+90 575 280 6636,NULL,missing_data,Random null injection (6%)
customers,30993,C215315,phone,+90 540 482 3728,NULL,missing_data,Random null injection (6%)
customers,819,C226996,phone,+90 502 491 6883,NULL,missing_data,Random null injection (6%)
customers,6854,C374586,phone,+90 597 717 4213,NULL,missing_data,Random null injection (6%)
customers,86414,C491268,phone,+90 545 674 7803,NULL,missing_data,Random null injection (6%)
customers,99363,C585153,phone,+90 506 118 5763,NULL,missing_data,Random null injection (6%)
customers,51890,C312494,phone,+49 155 9565204,NULL,missing_data,Random null injection (6%)
customers,38713,C279666,phone,+90 581 642 2872,NULL,missing_data,Random null injection (6%)
customers,4871,C307786,phone,+49 158 4083153,NULL,missing_data,Random null injection (6%)
customers,10166,C278409,phone,+90 533 206 3424,NULL,missing_data,Random null injection (6%)
customers,6065,C190115,phone,+90 549 629 7574,NULL,missing_data,Random null injection (6%)
customers,45696,C900464,phone,+90 537 212 5935,NULL,missing_data,Random null injection (6%)
customers,142,C143343,phone,+1 285-858-8022,NULL,missing_data,Random null injection (6%)
customers,67961,C124920,phone,+90 576 690 5516,NULL,missing_data,Random null injection (6%)
customers,79922,C117272,phone,+49 166 2096080,NULL,missing_data,Random null injection (6%)
