customer_id,first_name,last_name,street,city,region,postal_code,country,phone,email,tax_id,account_group,sales_org,distribution_channel,division,currency,payment_terms,credit_limit,language,created_date,gender,age,payment_method,_duplicate,reject_reason
C185799,,Erdoğan,5594 Türk Ports,Ankara,Marmara,81514,TR,+905807804436,nurmelek.erdoğan@icloud.com,54831850559,Z001,1000,10,00,TRY,NT00,0.0,TR,2022-12-30,M,43.0,Credit Card,False,missing first_name
C295389,Anto,Wagner,Steven-Döhn-Weg 6245,Borna,Hessen,81380,DE,,,82665703703,Z001,1000,10,10,EUR,NT30,1000.0,DE,2023-04-14,M,45.0,Credit Card,False,R1: no phone or email
C235045,Sedife,,07615 Asiman Throughway,Bursa,Central Anatolia,81466,TR,+905593314898,sedife.alemdar@icloud.com,05550746572,ZKAM,1000,10,00,TRY,NT00,0.0,TR,2021-08-29,M,59.0,Credit Card,False,missing last_name
C136660,Alan,Mülichen,Mareile-Kohl-Platz 3-3,Rochlitz,,99391,DE,,,52252380922,ZKAM,1000,10,10,EUR,NT30,0.0,DE,2021-01-26,F,22.0,Cash,False,R1: no phone or email
C216157,,Öcalan,4751 Pirahmet Islands,Izmir,Central Anatolia,04258,TR,+905809754447,zekayi.öcalan@outlook.com,04580060020,Z002,1000,10,00,TRY,NT00,0.0,TR,2022-05-13,F,41.0,Credit Card,False,missing first_name
C338868,,YAMAN,29137 Bilge Alley,Antalya,Aegean,66099,TR,+905642592049,gülder.yaman@outlook.com,71634081000,ZKAM,1000,10,00,TRY,NT30,0.0,TR,2024-09-30,F,32.0,Cash,False,missing first_name
C282850,,Yıldırım,5664 Aslan Vista Suite 654,Gaziantep,Mediterranean,10899,TR,+905953383864,atagün.yıldırım@yahoo.com,35993761374,Z001,1000,20,10,TRY,NT00,25000.0,TR,2021-12-23,F,51.0,Credit Card,False,missing first_name
C259945,Veronica,Dawson,3369 Webb Islands,Savagetown,East Ashleeland,14651,,+14697378870,,FR83169075907,Z001,2000,10,00,EUR,NT00,10000.0,EN,2020-02-18,F,34.0,Debit Card,False,R3: missing country
C243732,Nevise,,1467 Alemdar Avenue Suite 008,Ankara,Black Sea,54002,TR,,nevise.bilge@gmail.com,30945815208,Z001,2000,10,00,TRY,NT00,1000.0,TR,2020-10-02,F,60.0,Cash,False,missing last_name
C311176,,Hançer,0675 Akar Tunnel,Antalya,Black Sea,90388,TR,,efser.hançer@icloud.com,67769513367,ZKAM,2000,20,00,TRY,NT00,1000.0,TR,2024-10-08,M,18.0,Cash,False,missing first_name
C461519,Gülder,,41870 Durdu Ports,Istanbul,Central Anatolia,10590,TR,+905969778628,gülder.demir@icloud.com,64506069363,ZKAM,3000,10,00,TRY,NT60,5000.0,TR,2021-10-27,M,30.0,Credit Card,False,missing last_name
C271469,Şamiha,Çamurcuoğlu,2630 Akça Underpass,Gaziantep,Mediterranean,12763,TR,,,43527448974,Z002,1000,10,00,TRY,NT15,1000.0,TR,2024-06-21,F,30.0,Credit Card,False,R1: no phone or email
C216734,Mükrüme,,605 Dilfeza Mountains,Gaziantep,Aegean,25523,TR,+905119693419,,,ZKAM,1000,20,00,TRY,NT60,5000.0,TR,2022-12-21,F,59.0,Cash,False,missing last_name
C306459,Atanur,,980 Sakarya Stream Suite 264,Antalya,Central Anatolia,59495,TR,+905439765186,atanur.çetin@yahoo.com,45145206461,Z002,1000,20,00,TRY,NT45,1000.0,TR,2022-05-03,F,39.0,Cash,False,missing last_name
C972639,,Bilgin,95884 Göli Station,Adana,Marmara,33534,TR,+905778034749,gülinaz.bilgin@icloud.com,36549186993,Z001,1000,10,00,TRY,NT00,5000.0,TR,2022-10-15,F,54.0,Cash,False,missing first_name
C247230,Onursu,,43876 Öztürk Village,Gaziantep,Central Anatolia,40354,TR,05156363445,onursu.akar@gmail.com,27162850055,Z001,1000,10,10,TRY,NT30,0.0,TR,2024-04-11,F,36.0,Cash,False,missing last_name
C237298,Aksoy,Yıldırım,5177 Kısakürek Place Apt. 292,Gaziantep,Black Sea,53808,TR,,,44765857450,ZKAM,1000,10,10,TRY,NT30,25000.0,TR,2023-12-22,F,65.0,Credit Card,False,R1: no phone or email
C146025,Fami,,453 Basriye Manor,Bursa,Marmara,80401,TR,+905312179270,fami.aslan@icloud.com,59738872988,ZKAM,1000,10,00,TRY,NT00,1000.0,TR,2024-12-24,F,34.0,Cash,False,missing last_name
C338334,Uğan,,35558 Arsoy Shoals Apt. 929,Ankara,Marmara,45480,TR,+905387909549,uğan.i̇hsanoğlu@hotmail.com,81964852761,Z002,1000,20,00,TRY,NT00,0.0,TR,2024-08-26,F,36.0,Credit Card,False,missing last_name
C722669,Eşim,Arsoy,8694 Nirgül Hills,Konya,Central Anatolia,67957,,+905489715304,,71011505594,Z001,1000,10,10,TRY,NT15,5000.0,TR,2021-09-07,F,29.0,Cash,False,R3: missing country
C203115,Mirbadin,,297 Akça Stravenue Suite 237,Istanbul,Marmara,85483,TR,+905779602065,mirbadin.bilge@hotmail.com,95024895403,Z001,2000,10,00,TRY,NT15,5000.0,TR,2023-12-31,F,37.0,Credit Card,False,missing last_name
C312420,,Ergül,8008 Akgündüz Stream Apt. 128,Konya,Marmara,76270,TR,5484642986,enginiz.ergül@hotmail.com,45244773520,Z002,1000,10,00,TRY,NT00,1000.0,TR,2024-07-15,F,26.0,Debit Card,False,missing first_name
C374416,,Bilgin,597 Bilir Camp Apt. 337,Bursa,Aegean,11570,TR,+905077333427,feryas.bilgin@gmail.com,57982873343,ZKAM,1000,10,00,TRY,NT45,0.0,TR,2022-01-28,M,26.0,Debit Card,False,missing first_name
C225472,,Nielsen,531 Cummings Creek Apt. 204,South Ashleeton,WI,63281,US,+17143413951,margaret.nielsen@outlook.com,37-7076194,Z001,1000,20,00,USD,NT00,0.0,EN,2024-02-09,M,55.0,Debit Card,False,missing first_name
C338289,,Bilge,3904 Fidaye Rapid Apt. 463,Gaziantep,Mediterranean,72589,TR,+905291908415,kayıt.bilge@outlook.com,07867936880,Z002,1000,10,00,TRY,NT15,10000.0,TR,2020-10-18,M,49.0,Debit Card,False,missing first_name
C142423,Ebuakil,,988 Şensoy Overpass,Adana,Black Sea,40759,TR,+905684414585,ebuakil.gül@outlook.com,43291238955,ZKAM,2000,10,00,TRY,NT30,0.0,TR,2024-08-03,F,67.0,Debit Card,False,missing last_name
C232610,,SAKARYA,83918 Tarhan Mount Apt. 334,Gaziantep,Mediterranean,28543,TR,+905884994324,kiyasi.sakarya@yahoo.com,65368913191,ZKAM,2000,20,00,TRY,NT00,0.0,TR,2021-11-07,M,57.0,Cash,False,missing first_name
C149556,Nurdeniz,,133 Yılmaz Turnpike Apt. 324,Konya,Marmara,32181,TR,,nurdeniz.zorlu@icloud.com,85187494053,Z001,2000,20,00,TRY,NT00,25000.0,TR,2022-10-16,F,58.0,Cash,False,missing last_name
C601585,,Çorlu,847 Duran Station,Izmir,Black Sea,83907,TR,+905089783901,ayşenur.çorlu@icloud.com,76710251059,Z001,2000,10,00,TRY,NT30,5000.0,TR,2022-06-30,F,24.0,Cash,False,missing first_name
C656529,,Ullmann,Eckhard-Gnatz-Ring 11-47,Jena,Niedersachsen,83520,DE,,madeleine.ullmann@outlook.com,31339042971,Z001,2000,10,00,EUR,NT45,0.0,DE,2020-10-22,F,44.0,Cash,False,missing first_name
C540364,Oymak,Bilge,599 Havse Manor Apt. 830,Konya,Mediterranean,32565,TR,,,92977928946,Z001,1000,10,00,TRY,NT30,50000.0,TR,2024-03-04,F,46.0,Credit Card,False,R1: no phone or email
C148362,,Sezgin,11010 Zahid Ville Apt. 447,Istanbul,Black Sea,42365,TR,+905923244456,doğanşah.sezgin@hotmail.com,87739926063,Z002,1000,10,00,TRY,NT00,0.0,TR,2024-11-24,F,39.0,Credit Card,False,missing first_name
C368832,Seçme,Yaman,069 Yolal Plain Suite 990,Konya,,97038,TR,,,02106818256,Z001,2000,10,00,TRY,NT30,5000.0,TR,2023-11-19,M,40.0,Cash,False,R1: no phone or email
C368670,Nazıdil,Karadeniz,4795 Oganer Flats,Izmir,Mediterranean,46807,TR,,,41011189203,ZKAM,2000,10,00,TRY,NT00,0.0,TR,2024-05-09,F,24.0,Credit Card,False,R1: no phone or email
C728107,Okseven,,8895 Mülâyim Springs Apt. 941,Ankara,Mediterranean,79781,TR,+905707032959,okseven.ergül@gmail.com,42086590044,ZKAM,3000,10,00,TRY,NT00,25000.0,TR,2022-02-16,M,26.0,Debit Card,False,missing last_name
C336828,,Şensoy,0002 Zehranur Ridge,Ankara,Black Sea,42262,TR,+905841339532,,28955112445,Z001,1000,10,00,TRY,NT00,0.0,TR,2023-12-18,M,39.0,Cash,False,missing first_name
C455225,Nefaret,Şafak,223 Hayrioğlu Isle Suite 175,Bursa,Aegean,16433,,+905728566044,nefaret.şafak@icloud.com,78041128705,Z001,1000,10,00,TRY,NT00,5000.0,TR,2024-05-12,F,42.0,Debit Card,False,R3: missing country
C812556,,Akar,161 Tansev Gardens,Izmir,Mediterranean,88660,TR,+905983988149,baturay.akar@gmail.com,47322182802,Z001,1000,20,00,TRY,NT30,50000.0,TR,2020-07-26,F,37.0,Cash,False,missing first_name
C248371,Özdil,YORULMAZ,13220 Nerim Turnpike Apt. 566,Istanbul,Central Anatolia,52058,,+905555539371,özdil.yorulmaz@yahoo.com,34368211578,Z002,1000,20,00,TRY,NT15,0.0,TR,2021-08-16,F,58.0,Cash,False,R3: missing country
C299444,,Aksu,768 Erdoğan Avenue,Bursa,Central Anatolia,33996,TR,+905526694463,dirican.aksu@outlook.com,32249460029,Z001,1000,10,00,TRY,NT00,0.0,TR,2020-08-15,M,26.0,Credit Card,False,missing first_name
C262462,Yazganalp,İhsanoğlu,937 Çorlu Stravenue Suite 518,Izmir,Black Sea,42204,,,yazganalp.i̇hsanoğlu@yahoo.com,12138008394,Z001,1000,10,00,TRY,NT60,0.0,TR,2022-02-05,F,48.0,Cash,False,R3: missing country
C138525,Merim,,51434 Tarhan Union Suite 082,Ankara,Black Sea,63314,TR,+905016099852,merim.eraslan@gmail.com,33811191497,Z001,3000,10,00,TRY,NT30,10000.0,TR,2022-11-05,F,44.0,Cash,False,missing last_name
C276831,Gülder,,0770 Demir Hill,Antalya,Central Anatolia,97816,TR,+905162797750,gülder.öcalan@icloud.com,84886093741,Z001,1000,10,10,TRY,NT00,5000.0,TR,2022-05-15,F,21.0,Cash,False,missing last_name
C131599,,Richmond,61923 Thomas Harbor Suite 018,Alexandriafort,,30933,US,+17157556281,chad.richmond@icloud.com,88-7259296,Z001,3000,10,00,USD,NT00,1000.0,EN,2020-07-03,F,32.0,Debit Card,False,missing first_name
C269041,Cemalettin,Çamurcuoğlu,34640 Demirel Cliffs,Ankara,Marmara,14922,TR,,,83416878727,Z001,3000,10,00,TRY,NT00,0.0,TR,2022-12-03,F,27.0,Credit Card,False,R1: no phone or email
C240817,Tekbay,Arsoy,900 Tevetoğlu Plain,Ankara,Mediterranean,63757,TR,,,40045561590,Z002,1000,20,00,TRY,NT00,0.0,TR,2020-10-20,M,21.0,Credit Card,False,R1: no phone or email
C213694,Tandoğdu,Demirel,732 Elamiye Estate Suite 929,Ankara,Central Anatolia,22218,,+905069305330,tandoğdu.demirel@outlook.com,38264455231,ZKAM,1000,10,00,TRY,NT45,0.0,TR,2022-02-07,M,46.0,Debit Card,False,R3: missing country
C340119,Onursu,,815 Karcan Dale,Konya,Central Anatolia,36415,TR,+905918525653,onursu.aksu@yahoo.com,39214303611,Z002,2000,10,00,TRY,NT60,0.0,TR,2020-04-04,M,26.0,Credit Card,False,missing last_name
C126925,Waldemar,Mohaupt,Kabusstraße 8/5,Melle,Brandenburg,19453,,+491789854875,waldemar.mohaupt@yahoo.com,47483543590,ZKAM,2000,10,00,EUR,NT15,1000.0,DE,2020-10-22,M,,Cash,False,R3: missing country
C113009,Seniha,Hançer,372 Kaygusuz Center,Gaziantep,Black Sea,07483,TR,,,88691107990,Z001,3000,10,00,TRY,NT30,10000.0,TR,2022-01-17,M,22.0,Cash,False,R1: no phone or email
C272695,,Case,3993 Wendy Pines Apt. 138,Loweryton,East Kaitlynburgh,61015,GB,+18812788974,kara.case@hotmail.com,GB520656594,Z002,2000,10,00,GBP,NT00,1000.0,EN,2023-01-21,M,35.0,Cash,False,missing first_name
C217816,Berrin,Manço,9613 Hançer Haven,Antalya,Central Anatolia,99654,TR,,,44845352639,ZKAM,1000,10,00,TRY,NT00,1000.0,TR,2024-06-29,F,38.0,Cash,False,R1: no phone or email
C563989,Heide-Marie,Stoll,Sofia-Otto-Gasse 4636,Uelzen,Hessen,27684,,+491503146502,heide-marie.stoll@gmail.com,39419643420,Z002,3000,10,10,EUR,NT30,0.0,DE,2021-10-07,,64.0,Credit Card,False,R3: missing country
C905557,Gökay,Yıldırım,58615 Arslan Inlet Suite 690,Antalya,Black Sea,78275,TR,,,10724837852,Z001,1000,10,00,TRY,NT45,25000.0,TR,2021-07-25,M,64.0,Cash,False,R1: no phone or email
C186882,,İhsanoğlu,97216 Erdoğan Heights,Ankara,Mediterranean,81791,TR,+905093164295,i̇sak.i̇hsanoğlu@outlook.com,,Z001,2000,10,00,TRY,NT00,0.0,TR,2022-09-10,M,36.0,Credit Card,False,missing first_name
C320116,,Akdeniz,932 Kumral Key,Konya,Marmara,14300,TR,+905493456011,nejdet.akdeniz@gmail.com,07313028638,Z002,1000,10,00,TRY,NT30,5000.0,TR,2022-02-11,M,24.0,Debit Card,False,missing first_name
C304995,Göknur,,50276 Seven Locks,Adana,Central Anatolia,73970,TR,+905928785076,göknur.karadeniz@outlook.com,65186040963,Z001,1000,10,00,TRY,NT45,0.0,TR,2023-03-19,M,43.0,Cash,False,missing last_name
C201147,Başhan,,014 Ertaş Avenue,Gaziantep,Aegean,14203,TR,+905397112417,,34215274986,Z002,1000,10,10,TRY,NT30,0.0,TR,2021-04-23,F,19.0,Credit Card,False,missing last_name
C190702,,Zahn,William-Lindau-Ring 8917,Zschopau,Schleswig-Holstein,90294,DE,1585702986,lissi.zahn@icloud.com,26988723217,ZKAM,3000,10,00,EUR,NT00,1000.0,DE,2022-03-26,M,33.0,Debit Card,False,missing first_name
C260067,Şazime,Çorlu,625 Şama Heights Apt. 360,Antalya,Aegean,34153,,+905883868981,şazime.çorlu@yahoo.com,61842245024,ZKAM,1000,10,00,TRY,NT30,10000.0,TR,2023-04-01,M,18.0,Credit Card,False,R3: missing country
C460830,Ganiye,Erdoğan,33427 Kısakürek Forest,Antalya,Central Anatolia,67595,TR,,,13020294634,Z002,1000,20,00,TRY,NT00,25000.0,TR,2023-06-20,F,65.0,Credit Card,False,R1: no phone or email
C277767,Ottmar,Henck,Pauline-Sager-Gasse 621,Borna,Brandenburg,04367,,+491693500684,ottmar.henck@gmail.com,29168273428,ZKAM,1000,10,10,EUR,NT30,0.0,DE,2021-07-29,M,,Debit Card,False,R3: missing country
C294405,,Çetin,85830 Ülker Falls,Adana,Mediterranean,35757,TR,+905577453631,zevlüde.çetin@hotmail.com,19294824004,ZKAM,1000,10,00,TRY,NT15,0.0,TR,2024-02-06,F,46.0,Credit Card,False,missing first_name
C133334,Acar,Arsoy,727 Nirgül Extensions,Adana,Black Sea,49075,TR,,,27690011657,ZKAM,1000,10,00,TRY,NT30,5000.0,TR,2023-02-07,F,39.0,Cash,False,R1: no phone or email
C309927,Fermuta,,9223 Ümray Station,Konya,Marmara,66174,TR,+905547939334,fermuta.duran@outlook.com,76134518839,Z001,1000,10,00,TRY,NT00,1000.0,TR,2020-03-30,M,30.0,Credit Card,False,missing last_name
C322605,Yağızkurt,Kısakürek,115 Atagün Ranch,Ankara,Marmara,01616,TR,,,47124361187,Z001,1000,10,00,TRY,NT15,0.0,TR,2021-03-05,F,35.0,Cash,False,R1: no phone or email
C140997,Reinhard,,Friedhold-Hiller-Allee 7/3,Holzminden,Bremen,61577,DE,+491551965230,,45945224289,Z002,2000,20,00,EUR,NT00,25000.0,DE,2023-03-25,F,49.0,Cash,False,missing last_name
C581482,Eugenia,Kraushaar,Erol-Anders-Platz 2,Bad Mergentheim,Bayern,95162,,,eugenia.kraushaar@yahoo.com,63300920785,Z001,1000,10,00,EUR,NT30,5000.0,DE,2023-09-21,F,60.0,Credit Card,False,R3: missing country
C408079,David,,1441 Robert Fall Apt. 191,Sarahview,North Andrewmouth,92082,GB,+12429893970,david.blair@outlook.com,,Z001,1000,20,00,GBP,NT00,1000.0,EN,2021-07-14,M,40.0,Cash,False,missing last_name
C296747,,Bilir,0605 İnönü Ville,Izmir,Black Sea,54085,TR,+905131049512,gençay.bilir@yahoo.com,97875986074,Z001,1000,20,00,TRY,NT00,0.0,TR,2021-11-18,F,62.0,Debit Card,False,missing first_name
C837750,,Erdoğan,73481 Çakar Valleys Suite 210,Gaziantep,Marmara,25695,TR,+905809674181,gürcüye.erdoğan@outlook.com,50362616557,Z001,2000,10,00,TRY,NT45,1000.0,TR,2024-11-30,M,42.0,Debit Card,False,missing first_name
C227966,,Zorlu,177 Durmuş Extension Apt. 225,Istanbul,,46574,TR,+905551358005,sittik.zorlu@outlook.com,50722477119,Z001,1000,10,00,TRY,NT30,0.0,TR,2021-03-22,F,23.0,Cash,False,missing first_name
C139897,,Alemdar,58188 Sanavber Plaza Suite 186,Gaziantep,Mediterranean,62115,TR,+905193262930,gürsal.alemdar@gmail.com,78234244702,Z002,1000,10,00,TRY,NT00,0.0,TR,2020-09-18,M,56.0,Credit Card,False,missing first_name
C130953,Atatöre,,4204 Ummahani Wall,Konya,Central Anatolia,65970,TR,5486156070,atatöre.durdu@gmail.com,43714022446,Z001,1000,10,00,TRY,NT15,0.0,TR,2020-11-01,F,29.0,Cash,False,missing last_name
C138039,Patricia,,232 John Extension Apt. 060,West Caitlinstad,West Danny,13491,GB,+14132135388,patricia.vincent@outlook.com,GB703339248,ZKAM,3000,10,00,GBP,NT15,25000.0,EN,2022-10-07,M,47.0,Debit Card,False,missing last_name
C332096,,Bilge,2064 Yaman Pine Apt. 429,Gaziantep,Central Anatolia,05259,TR,+905784253148,avşin.bilge@hotmail.com,89606256356,Z001,3000,20,00,TRY,NT15,0.0,TR,2021-08-29,F,23.0,Cash,False,missing first_name
C274619,Cihandide,Bilir,27257 Aksu Falls,Izmir,Central Anatolia,54013,TR,,,85088501499,Z001,1000,10,00,TRY,NT00,0.0,TR,2022-07-24,F,25.0,Credit Card,False,R1: no phone or email
C659791,Kanak,Fırat,48222 Âlemşah Extensions,Ankara,Mediterranean,38956,TR,,,68692261740,Z001,3000,20,00,TRY,NT45,0.0,TR,2023-11-29,F,39.0,Cash,False,R1: no phone or email
C282836,Tülin,,4217 Omaca Fields Apt. 149,Izmir,Black Sea,07662,TR,5373364352,tülin.çamurcuoğlu@outlook.com,92949205915,Z001,1000,10,00,TRY,NT30,1000.0,TR,2021-06-26,M,36.0,Debit Card,False,missing last_name
C253321,Özokçu,Şafak,4366 Arziye Junction Suite 248,Istanbul,Aegean,76045,TR,,,48846687451,Z001,1000,10,00,TRY,NT30,25000.0,TR,2021-11-26,F,69.0,Credit Card,False,R1: no phone or email
C966112,,Zengin,9788 Durdu Locks Suite 469,Istanbul,Mediterranean,79908,TR,+905161115534,ramadan.zengin@icloud.com,63914185045,Z001,1000,10,10,TRY,NT00,1000.0,TR,2023-10-18,F,47.0,Cash,False,missing first_name
C429986,Anatolij,HEIDRICH,Riza-Schleich-Straße 6,Bad Freienwalde,Mecklenburg-Vorpommern,29480,DE,,,39946131342,Z002,1000,10,10,EUR,NT30,1000.0,DE,2021-04-29,F,30.0,Credit Card,False,R1: no phone or email
C265079,Alan,Valenzuela,129 Johnson Cliffs,Freemanport,North Andreaborough,61576,,+902857432254,,GB187702467,Z001,1000,10,00,GBP,NT30,10000.0,EN,2021-11-18,F,59.0,Credit Card,False,R3: missing country
C534785,Şekim,,681 Bilge Stream Suite 812,Izmir,Black Sea,85632,TR,+905397897419,,01125205599,Z001,1000,10,00,TRY,NT30,0.0,TR,2022-05-06,F,27.0,Credit Card,False,missing last_name
C296393,,Yaman,0572 Akça Isle Suite 086,Istanbul,Marmara,55909,TR,+905865027041,muktedir.yaman@outlook.com,13384043813,Z002,3000,10,00,TRY,NT30,1000.0,TR,2021-04-05,F,44.0,Debit Card,False,missing first_name
C452892,Uğur,Seven,6285 Durmuş Corner Suite 835,Konya,Aegean,91493,,+905885801792,uğur.seven@icloud.com,73170620265,Z001,1000,10,00,TRY,NT00,0.0,TR,2021-01-30,F,37.0,Credit Card,False,R3: missing country
C217944,,ÃamurcuoÄlu,055 Görgünay Parks Apt. 023,Izmir,Aegean,94222,TR,+905009836525,,31934461352,ZKAM,1000,20,00,TRY,NT30,0.0,TR,2024-11-28,F,65.0,Debit Card,False,missing first_name
C295943,Süner,,9708 Muvahhide Shores,Gaziantep,Marmara,76088,TR,+905108048490,süner.akgündüz@yahoo.com,87431295315,Z001,1000,20,00,TRY,NT15,0.0,TR,2022-08-26,M,62.0,Cash,False,missing last_name
C148965,İnsaf,Gül,26173 Cannur Stream Apt. 613,Konya,Black Sea,48434,TR,,,19704169709,Z001,3000,20,10,TRY,NT00,25000.0,TR,2020-05-04,F,46.0,Cash,False,R1: no phone or email
C120901,,Ertaş,92068 Akçay Causeway Suite 527,Ankara,Marmara,60979,TR,+905321248664,abid.ertaş@hotmail.com,99779753580,Z001,1000,10,00,TRY,NT45,0.0,TR,2024-03-20,F,55.0,Cash,False,missing first_name
C286750,Hayret,Akdeniz,732 Müsemma Vista,Izmir,Aegean,68811,,+905208439498,hayret.akdeniz@yahoo.com,30011141009,Z002,1000,10,00,TRY,NT30,10000.0,TR,2022-11-30,M,21.0,Credit Card,False,R3: missing country
C250438,,Yorulmaz,98758 Gülper Light Apt. 171,Antalya,Central Anatolia,33719,TR,+905495593357,gülselin.yorulmaz@icloud.com,23782788661,Z002,1000,20,00,TRY,NT30,1000.0,TR,2024-05-29,F,34.0,Debit Card,False,missing first_name
C923347,Yalın,Bilir,8141 Tuğcan Mountain,Konya,Central Anatolia,03219,TR,,,99833666661,Z001,1000,10,00,TRY,NT45,5000.0,TR,2024-09-20,M,61.0,Debit Card,False,R1: no phone or email
C232777,Permun,,151 Türk Oval Suite 406,Adana,Central Anatolia,68986,TR,5286416515,permun.korutürk@hotmail.com,90649594654,Z002,1000,10,00,TRY,NT30,0.0,TR,2024-10-22,F,58.0,Cash,False,missing last_name
C144520,,Yaman,8035 Yüksel Walks Apt. 241,Adana,Black Sea,56656,TR,+905757804206,gülşa.yaman@icloud.com,20721752565,Z001,2000,10,00,TRY,NT00,0.0,TR,2024-07-16,F,56.0,Cash,False,missing first_name
C165394,,Ertaş,20237 Terlan Port,Konya,Mediterranean,43005,TR,+905597126637,kaşif.ertaş@hotmail.com,,Z001,1000,10,00,TRY,NT00,1000.0,TR,2024-02-23,F,59.0,Cash,False,missing first_name
C973727,,Ertaş,8470 Fatigül Summit,Gaziantep,Mediterranean,19030,TR,,canseven.ertaş@hotmail.com,20782456658,Z002,2000,10,00,TRY,NT30,1000.0,TR,2022-05-17,M,18.0,Credit Card,False,missing first_name
C243411,Zinnure,İhsanoğlu,86221 Hanbiken Spurs,Istanbul,,74714,TR,,,29883552285,Z001,2000,20,00,TRY,NT00,5000.0,TR,2023-09-04,F,58.0,Cash,False,R1: no phone or email
C171790,,Sakarya,9400 Duran Forges,Bursa,Central Anatolia,51995,TR,+905132161716,mihrab.sakarya@icloud.com,52367974073,Z002,1000,10,00,TRY,NT00,1000.0,TR,2024-12-23,F,26.0,Debit Card,False,missing first_name
C111453,Marija,Hölzenbecher,Carmen-Gorlitz-Allee 9,Rochlitz,Nordrhein-Westfalen,75631,DE,,,25936900819,Z001,1000,10,00,EUR,NT00,0.0,DE,2022-12-01,F,33.0,Cash,False,R1: no phone or email
C319135,,Patberg,Erik-Hering-Platz 23-60,Hildesheim,Berlin,65083,DE,,heidemarie.patberg@yahoo.com,42715818244,ZKAM,1000,10,00,EUR,NT00,5000.0,DE,2020-07-31,F,56.0,Cash,False,missing first_name
C334798,Mufide,Çamurcuoğlu,493 Sakip Drive,Izmir,Central Anatolia,69116,,+905858834082,mufide.çamurcuoğlu@hotmail.com,13970255226,Z002,1000,10,10,TRY,NT00,10000.0,TR,2020-01-02,F,52.0,Debit Card,False,R3: missing country
C207647,,Aksu,28187 İhsanoğlu Wells,Bursa,Aegean,37981,TR,+905949083692,barak.aksu@outlook.com,11316878692,Z001,1000,10,00,TRY,NT00,50000.0,TR,2023-03-15,F,32.0,Cash,False,missing first_name
C300869,İmren,,8612 Öncel Valleys Suite 021,Bursa,Aegean,67945,TR,+905598726317,i̇mren.zorlu@outlook.com,,Z001,1000,10,00,TRY,NT30,0.0,TR,2021-12-20,M,,Credit Card,False,missing last_name
C957171,Semine,,284 Yorulmaz Harbors Apt. 426,Ankara,Mediterranean,68994,TR,+905818036870,semine.sezer@gmail.com,41065168751,Z001,1000,20,00,TRY,NT30,5000.0,TR,2024-08-17,M,38.0,Debit Card,False,missing last_name
C511001,Teybet,Akçay,56500 Müzekker Drive,Konya,Mediterranean,85065,TR,,,40170740873,Z001,1000,10,00,TRY,NT00,0.0,TR,2021-11-05,M,44.0,Credit Card,False,R1: no phone or email
C485165,Otay,,572 Hayrioğlu Via Suite 788,Izmir,Marmara,32454,TR,+905736924392,otay.öcalan@gmail.com,06347878406,ZKAM,2000,20,00,TRY,NT00,5000.0,TR,2021-05-08,F,56.0,Cash,False,missing last_name
C731164,İSRA,,23780 Şavki Springs,Bursa,Black Sea,40357,TR,+905411159292,i̇sra.soylu@yahoo.com,08066593566,Z001,1000,10,00,TRY,NT30,1000.0,TR,2024-02-21,F,25.0,Credit Card,False,missing last_name
C886447,Boğatimur,,2188 Azettin Drive,Antalya,Mediterranean,77087,TR,+905969028439,boğatimur.yaman@outlook.com,92211072006,Z001,1000,10,00,TRY,NT60,1000.0,TR,2024-04-02,F,55.0,Cash,False,missing last_name
C290548,Nesip,Bilgin,036 Akdora Well,Izmir,Marmara,94850,TR,,,14698306905,ZKAM,1000,10,00,TRY,NT30,25000.0,TR,2020-06-12,M,43.0,Cash,False,R1: no phone or email
C972383,,Güçlü,5639 Zengin Camp,Ankara,Marmara,10022,TR,+905818517503,törel.güçlü@hotmail.com,35824109596,Z001,1000,20,00,TRY,NT00,5000.0,TR,2020-04-05,F,67.0,Credit Card,False,missing first_name
C331070,Akatay,,292 Baykan Haven,Gaziantep,Aegean,13075,TR,+905067729018,akatay.soylu@icloud.com,99890902404,Z001,1000,10,00,TRY,NT00,0.0,TR,2021-06-06,F,32.0,Credit Card,False,missing last_name
